"Designator","Footprint","Mid X","Mid Y","Ref X","Ref Y","Pad X","Pad Y","Layer","Rotation","Comment"
"Q37","SMD_SOIC127P600X110-9AN","3952.764mil","405.512mil","3952.756mil","405.512mil","4027.756mil","515.748mil","T","270.00","AP1RA03GMT-HF-3"
"Q38","SMD_SOIC127P600X110-9AN","677.157mil","6523.622mil","677.165mil","6523.622mil","602.165mil","6413.386mil","T","90.00","AP1RA03GMT-HF-3"
"Q41","SMD_SOIC127P600X110-9AN","3917.323mil","665.362mil","3917.323mil","665.354mil","3807.087mil","740.354mil","T","0.00","AP1RA03GMT-HF-3"
"Q42","SMD_SOIC127P600X110-9AN","3917.323mil","885.835mil","3917.323mil","885.827mil","3807.087mil","960.827mil","T","0.00","AP1RA03GMT-HF-3"
"Q43","SMD_SOIC127P600X110-9AN","712.598mil","6263.771mil","712.598mil","6263.779mil","822.835mil","6188.779mil","T","180.00","AP1RA03GMT-HF-3"
"Q44","SMD_SOIC127P600X110-9AN","712.598mil","6043.299mil","712.598mil","6043.307mil","822.835mil","5968.307mil","T","180.00","AP1RA03GMT-HF-3"
"Q5","SMD_SOIC127P600X110-9AN","1082.677mil","665.362mil","1082.677mil","665.354mil","972.441mil","740.354mil","T","0.00","AP1RA03GMT-HF-3"
"Q51","SMD_SOT23_SOT95P240X112-3N","4086.614mil","4724.409mil","4086.614mil","4724.409mil","4124.016mil","4769.685mil","T","270.00","BSS138"
"Q6","SMD_SOIC127P600X110-9AN","1082.677mil","885.835mil","1082.677mil","885.827mil","972.441mil","960.827mil","T","0.00","AP1RA03GMT-HF-3"
"Q7","SMD_SOIC127P600X110-9AN","3547.244mil","6263.771mil","3547.244mil","6263.779mil","3657.48mil","6188.779mil","T","180.00","AP1RA03GMT-HF-3"
"Q8","SMD_SOIC127P600X110-9AN","3547.244mil","6043.299mil","3547.244mil","6043.307mil","3657.48mil","5968.307mil","T","180.00","AP1RA03GMT-HF-3"
"R1","SMD_0603_RESC1608X55N","4385.827mil","4779.528mil","4385.827mil","4779.528mil","4417.323mil","4779.528mil","T","180.00","1k"
"R10","SMD_0603_RESC1608X55N","4157.48mil","3157.48mil","4157.48mil","3157.48mil","4157.48mil","3125.984mil","T","90.00","10k"
"R11","SMD_0603_RESC1608X55N","4220.472mil","2401.575mil","4220.472mil","2401.575mil","4188.976mil","2401.575mil","T","0.00","0R"
"R12","SMD_1206_RESC3216X65N","4220.472mil","2322.835mil","4220.472mil","2322.835mil","4279.528mil","2322.835mil","T","180.00","2R"
"R13","SMD_1206_RESC3216X65N","4629.921mil","2370.079mil","4629.921mil","2370.079mil","4629.921mil","2311.024mil","T","90.00","100R"
"R14","SMD_1206_RESC3216X65N","3976.378mil","2350.394mil","3976.378mil","2350.394mil","3976.378mil","2409.449mil","T","270.00","0R"
"R15","SMD_1206_RESC3216X65N","4074.803mil","2350.394mil","4074.803mil","2350.394mil","4074.803mil","2409.449mil","T","270.00","0R"
"R16","SMD_0603_RESC1608X55N","3960.63mil","2633.858mil","3960.63mil","2633.858mil","3960.63mil","2665.354mil","T","270.00","42k"
"R17","SMD_0603_RESC1608X55N","3960.63mil","2511.811mil","3960.63mil","2511.811mil","3960.63mil","2543.307mil","T","270.00","30k"
"R18","SMD_0603_RESC1608X55N","4062.992mil","4586.614mil","4062.992mil","4586.614mil","4062.992mil","4555.118mil","T","90.00","1k"
"R19","SMD_0603_RESC1608X55N","787.402mil","4925.197mil","787.402mil","4925.197mil","755.905mil","4925.197mil","T","0.00","100R"
"R2","SMD_0603_RESC1608X55N","4480.315mil","4811.024mil","4480.315mil","4811.024mil","4480.315mil","4779.528mil","T","90.00","1k"
"R20","SMD_0603_RESC1608X55N","4125.984mil","4586.614mil","4125.984mil","4586.614mil","4125.984mil","4618.11mil","T","270.00","1k"
"R21","SMD_0603_RESC1608X55N","4153.543mil","4862.205mil","4153.543mil","4862.205mil","4153.543mil","4893.701mil","T","270.00","1k"
"R22","SMD_0603_RESC1608X55N","4271.654mil","4716.535mil","4271.654mil","4716.535mil","4240.157mil","4716.535mil","T","0.00","1k"
"R23","SMD_0603_RESC1608X55N","4389.764mil","5031.496mil","4389.764mil","5031.496mil","4421.26mil","5031.496mil","T","180.00","1k"
"R24","SMD_0603_RESC1608X55N","4484.252mil","5062.992mil","4484.252mil","5062.992mil","4484.252mil","5031.496mil","T","90.00","1k"
"R27","SMD_0603_RESC1608X55N","3964.567mil","2917.323mil","3964.567mil","2917.323mil","3964.567mil","2948.819mil","T","270.00","2k"
"R28","SMD_0603_RESC1608X55N","3901.575mil","2917.323mil","3901.575mil","2917.323mil","3901.575mil","2885.827mil","T","90.00","10k"
"R29","SMD_0603_RESC1608X55N","4181.102mil","4952.756mil","4181.102mil","4952.756mil","4149.606mil","4952.756mil","T","0.00","1k"
"R3","SMD_0603_RESC1608X55N","2362.205mil","4913.386mil","2362.205mil","4913.386mil","2330.709mil","4913.386mil","T","0.00","100R"
"R4","SMD_0603_RESC1608X55N","4586.614mil","4811.024mil","4586.614mil","4811.024mil","4586.614mil","4842.52mil","T","270.00","10k"
"R5","SMD_0603_RESC1608X55N","4000mil","4397.638mil","4000mil","4397.638mil","4000mil","4429.134mil","T","270.00","2.4k"
"R6","SMD_0603_RESC1608X55N","3736.22mil","4318.898mil","3736.22mil","4318.898mil","3736.22mil","4350.394mil","T","270.00","10k"
"R7","SMD_0603_RESC1608X55N","4153.543mil","5094.488mil","4153.543mil","5094.488mil","4153.543mil","5125.984mil","T","270.00","1k"
"R8","SMD_0603_RESC1608X55N","4181.102mil","5188.976mil","4181.102mil","5188.976mil","4149.606mil","5188.976mil","T","0.00","1k"
"R9","SMD_0603_RESC1608X55N","3838.583mil","4007.874mil","3838.583mil","4007.874mil","3807.087mil","4007.874mil","T","0.00","10k"
"TP10","SMD_TP_100-254","4000mil","4165.354mil","4000mil","4165.354mil","4000mil","4165.354mil","T","180.00","100_254"
"TP105","SMD_TP_100-254","2295.276mil","2545.276mil","2295.276mil","2545.276mil","2295.276mil","2545.276mil","T","90.00","100_254"
"TP106","SMD_TP_100-254","2295.276mil","3332.677mil","2295.276mil","3332.677mil","2295.276mil","3332.677mil","T","90.00","100_254"
"TP107","SMD_TP_100-254","2295.276mil","4120.079mil","2295.276mil","4120.079mil","2295.276mil","4120.079mil","T","90.00","100_254"
"TP108","SMD_TP_100-254","2320.866mil","2584.646mil","2320.866mil","2584.646mil","2320.866mil","2584.646mil","T","90.00","100_254"
"TP109","SMD_TP_100-254","2320.866mil","3372.047mil","2320.866mil","3372.047mil","2320.866mil","3372.047mil","T","90.00","100_254"
"TP11","SMD_TP_100-254","3960.63mil","4165.354mil","3960.63mil","4165.354mil","3960.63mil","4165.354mil","T","180.00","100_254"
"TP110","SMD_TP_100-254","2320.866mil","4159.449mil","2320.866mil","4159.449mil","2320.866mil","4159.449mil","T","90.00","100_254"
"TP111","SMD_TP_100-254","2346.457mil","2624.016mil","2346.457mil","2624.016mil","2346.457mil","2624.016mil","T","270.00","100_254"
"TP112","SMD_TP_100-254","2346.457mil","3411.417mil","2346.457mil","3411.417mil","2346.457mil","3411.417mil","T","270.00","100_254"
"TP113","SMD_TP_100-254","2346.457mil","4198.819mil","2346.457mil","4198.819mil","2346.457mil","4198.819mil","T","270.00","100_254"
"TP114","SMD_TP_100-254","2372.047mil","2663.386mil","2372.047mil","2663.386mil","2372.047mil","2663.386mil","T","270.00","100_254"
"TP115","SMD_TP_100-254","2372.047mil","3450.787mil","2372.047mil","3450.787mil","2372.047mil","3450.787mil","T","270.00","100_254"
"TP116","SMD_TP_100-254","2372.047mil","4238.189mil","2372.047mil","4238.189mil","2372.047mil","4238.189mil","T","270.00","100_254"
"TP117","SMD_TP_100-254","3251.968mil","4980.315mil","3251.968mil","4980.315mil","3251.968mil","4980.315mil","T","90.00","100_254"
"TP118","SMD_TP_100-254","2397.638mil","2702.756mil","2397.638mil","2702.756mil","2397.638mil","2702.756mil","T","270.00","100_254"
"TP119","SMD_TP_100-254","2397.638mil","3490.157mil","2397.638mil","3490.157mil","2397.638mil","3490.157mil","T","270.00","100_254"
"TP12","SMD_TP_100-254","4409.449mil","3688.976mil","4409.449mil","3688.976mil","4409.449mil","3688.976mil","T","0.00","100_254"
"TP120","SMD_TP_100-254","2397.638mil","4277.559mil","2397.638mil","4277.559mil","2397.638mil","4277.559mil","T","270.00","100_254"
"TP121","SMD_TP_100-254","3212.598mil","4980.315mil","3212.598mil","4980.315mil","3212.598mil","4980.315mil","T","90.00","100_254"
"TP122","SMD_TP_100-254","2423.228mil","2742.126mil","2423.228mil","2742.126mil","2423.228mil","2742.126mil","T","270.00","100_254"
"TP123","SMD_TP_100-254","3917.323mil","3917.323mil","3917.323mil","3917.323mil","3917.323mil","3917.323mil","T","180.00","100_254"
"TP124","SMD_TP_100-254","3917.323mil","3877.953mil","3917.323mil","3877.953mil","3917.323mil","3877.953mil","T","180.00","100_254"
"TP125","SMD_TP_100-254","3917.323mil","3838.583mil","3917.323mil","3838.583mil","3917.323mil","3838.583mil","T","180.00","100_254"
"TP126","SMD_TP_100-254","3917.323mil","3799.213mil","3917.323mil","3799.213mil","3917.323mil","3799.213mil","T","180.00","100_254"
"TP127","SMD_TP_100-254","3917.323mil","3759.843mil","3917.323mil","3759.843mil","3917.323mil","3759.843mil","T","180.00","100_254"
"TP128","SMD_TP_100-254","4208.661mil","4460.63mil","4208.661mil","4460.63mil","4208.661mil","4460.63mil","T","180.00","100_254"
"TP129","SMD_TP_100-254","4633.858mil","4173.228mil","4633.858mil","4173.228mil","4633.858mil","4173.228mil","T","180.00","100_254"
"TP13","SMD_TP_100-254","4370.079mil","3688.976mil","4370.079mil","3688.976mil","4370.079mil","3688.976mil","T","0.00","100_254"
"TP130","SMD_TP_100-254","2423.228mil","3529.528mil","2423.228mil","3529.528mil","2423.228mil","3529.528mil","T","270.00","100_254"
"TP131","SMD_TP_100-254","3921.26mil","4165.354mil","3921.26mil","4165.354mil","3921.26mil","4165.354mil","T","180.00","100_254"
"TP132","SMD_TP_100-254","3984.252mil","4082.677mil","3984.252mil","4082.677mil","3984.252mil","4082.677mil","T","180.00","100_254"
"TP133","SMD_TP_100-254","2423.228mil","4316.929mil","2423.228mil","4316.929mil","2423.228mil","4316.929mil","T","270.00","100_254"
"TP134","SMD_TP_100-254","3173.228mil","4980.315mil","3173.228mil","4980.315mil","3173.228mil","4980.315mil","T","90.00","100_254"
"TP135","SMD_TP_100-254","3133.858mil","4980.315mil","3133.858mil","4980.315mil","3133.858mil","4980.315mil","T","90.00","100_254"
"TP143","SMD_TP_100-254","3094.488mil","4980.315mil","3094.488mil","4980.315mil","3094.488mil","4980.315mil","T","90.00","100_254"
"TP15","SMD_TP_100-254","3216.535mil","4383.858mil","3216.535mil","4383.858mil","3216.535mil","4383.858mil","T","270.00","100_254"
"TP151","SMD_TP_100-254","3055.118mil","4980.315mil","3055.118mil","4980.315mil","3055.118mil","4980.315mil","T","90.00","100_254"
"TP153","SMD_TP_100-254","3088.583mil","4187.008mil","3088.583mil","4187.008mil","3088.583mil","4187.008mil","T","90.00","100_254"
"TP16","SMD_TP_100-254","3190.945mil","4344.488mil","3190.945mil","4344.488mil","3190.945mil","4344.488mil","T","270.00","100_254"
"TP17","SMD_TP_100-254","3165.354mil","4305.118mil","3165.354mil","4305.118mil","3165.354mil","4305.118mil","T","90.00","100_254"
"TP18","SMD_TP_100-254","4625.984mil","4003.937mil","4625.984mil","4003.937mil","4625.984mil","4003.937mil","T","180.00","100_254"
"TP19","SMD_TP_100-254","4625.984mil","3964.567mil","4625.984mil","3964.567mil","4625.984mil","3964.567mil","T","180.00","100_254"
"TP2","SMD_TP_100-254","3917.323mil","3956.693mil","3917.323mil","3956.693mil","3917.323mil","3956.693mil","T","0.00","100_254"
"TP20","SMD_TP_100-254","4625.984mil","3885.827mil","4625.984mil","3885.827mil","4625.984mil","3885.827mil","T","180.00","100_254"
"TP202","SMD_TP_100-254","1641.732mil","4383.858mil","1641.732mil","4383.858mil","1641.732mil","4383.858mil","T","270.00","100_254"
"TP203","SMD_TP_100-254","1641.732mil","3596.457mil","1641.732mil","3596.457mil","1641.732mil","3596.457mil","T","270.00","100_254"
"TP204","SMD_TP_100-254","1641.732mil","2809.055mil","1641.732mil","2809.055mil","1641.732mil","2809.055mil","T","270.00","100_254"
"TP205","SMD_TP_100-254","1519.685mil","1858.268mil","1519.685mil","1858.268mil","1519.685mil","1858.268mil","T","180.00","100_254"
"TP206","SMD_TP_100-254","720.472mil","2545.276mil","720.472mil","2545.276mil","720.472mil","2545.276mil","T","90.00","100_254"
"TP207","SMD_TP_100-254","720.472mil","3332.677mil","720.472mil","3332.677mil","720.472mil","3332.677mil","T","90.00","100_254"
"TP208","SMD_TP_100-254","720.472mil","4120.079mil","720.472mil","4120.079mil","720.472mil","4120.079mil","T","90.00","100_254"
"TP209","SMD_TP_100-254","1616.142mil","4344.488mil","1616.142mil","4344.488mil","1616.142mil","4344.488mil","T","270.00","100_254"
"TP21","SMD_TP_100-254","4066.929mil","3771.654mil","4066.929mil","3771.654mil","4066.929mil","3771.654mil","T","0.00","100_254"
"TP210","SMD_TP_100-254","1616.142mil","3557.087mil","1616.142mil","3557.087mil","1616.142mil","3557.087mil","T","270.00","100_254"
"TP211","SMD_TP_100-254","1616.142mil","2769.685mil","1616.142mil","2769.685mil","1616.142mil","2769.685mil","T","270.00","100_254"
"TP212","SMD_TP_100-254","1480.315mil","1883.858mil","1480.315mil","1883.858mil","1480.315mil","1883.858mil","T","180.00","100_254"
"TP213","SMD_TP_100-254","746.063mil","2584.646mil","746.063mil","2584.646mil","746.063mil","2584.646mil","T","90.00","100_254"
"TP214","SMD_TP_100-254","746.063mil","3372.047mil","746.063mil","3372.047mil","746.063mil","3372.047mil","T","90.00","100_254"
"TP215","SMD_TP_100-254","746.063mil","4159.449mil","746.063mil","4159.449mil","746.063mil","4159.449mil","T","90.00","100_254"
"TP216","SMD_TP_100-254","1590.551mil","4305.118mil","1590.551mil","4305.118mil","1590.551mil","4305.118mil","T","90.00","100_254"
"TP217","SMD_TP_100-254","1590.551mil","3517.716mil","1590.551mil","3517.716mil","1590.551mil","3517.716mil","T","90.00","100_254"
"TP218","SMD_TP_100-254","1590.551mil","2730.315mil","1590.551mil","2730.315mil","1590.551mil","2730.315mil","T","90.00","100_254"
"TP219","SMD_TP_100-254","1440.945mil","1909.449mil","1440.945mil","1909.449mil","1440.945mil","1909.449mil","T","0.00","100_254"
"TP22","SMD_TP_100-254","4625.984mil","3846.457mil","4625.984mil","3846.457mil","4625.984mil","3846.457mil","T","0.00","100_254"
"TP220","SMD_TP_100-254","771.654mil","2624.016mil","771.654mil","2624.016mil","771.654mil","2624.016mil","T","270.00","100_254"
"TP221","SMD_TP_100-254","771.654mil","3411.417mil","771.654mil","3411.417mil","771.654mil","3411.417mil","T","270.00","100_254"
"TP222","SMD_TP_100-254","771.654mil","4198.819mil","771.654mil","4198.819mil","771.654mil","4198.819mil","T","270.00","100_254"
"TP223","SMD_TP_100-254","1564.961mil","4265.748mil","1564.961mil","4265.748mil","1564.961mil","4265.748mil","T","90.00","100_254"
"TP224","SMD_TP_100-254","1564.961mil","3478.347mil","1564.961mil","3478.347mil","1564.961mil","3478.347mil","T","90.00","100_254"
"TP225","SMD_TP_100-254","1564.961mil","2690.945mil","1564.961mil","2690.945mil","1564.961mil","2690.945mil","T","90.00","100_254"
"TP226","SMD_TP_100-254","1401.575mil","1935.039mil","1401.575mil","1935.039mil","1401.575mil","1935.039mil","T","0.00","100_254"
"TP227","SMD_TP_100-254","797.244mil","2663.386mil","797.244mil","2663.386mil","797.244mil","2663.386mil","T","270.00","100_254"
"TP228","SMD_TP_100-254","797.244mil","3450.787mil","797.244mil","3450.787mil","797.244mil","3450.787mil","T","270.00","100_254"
"TP229","SMD_TP_100-254","797.244mil","4238.189mil","797.244mil","4238.189mil","797.244mil","4238.189mil","T","270.00","100_254"
"TP23","SMD_TP_100-254","4625.984mil","3807.087mil","4625.984mil","3807.087mil","4625.984mil","3807.087mil","T","0.00","100_254"
"TP230","SMD_TP_100-254","2055.118mil","4948.819mil","2055.118mil","4948.819mil","2055.118mil","4948.819mil","T","180.00","100_254"
"TP231","SMD_TP_100-254","1539.37mil","4226.378mil","1539.37mil","4226.378mil","1539.37mil","4226.378mil","T","90.00","100_254"
"TP232","SMD_TP_100-254","1539.37mil","3438.976mil","1539.37mil","3438.976mil","1539.37mil","3438.976mil","T","90.00","100_254"
"TP233","SMD_TP_100-254","1539.37mil","2651.575mil","1539.37mil","2651.575mil","1539.37mil","2651.575mil","T","90.00","100_254"
"TP234","SMD_TP_100-254","1362.205mil","1960.63mil","1362.205mil","1960.63mil","1362.205mil","1960.63mil","T","0.00","100_254"
"TP235","SMD_TP_100-254","822.835mil","2702.756mil","822.835mil","2702.756mil","822.835mil","2702.756mil","T","270.00","100_254"
"TP236","SMD_TP_100-254","822.835mil","3490.157mil","822.835mil","3490.157mil","822.835mil","3490.157mil","T","270.00","100_254"
"TP237","SMD_TP_100-254","822.835mil","4277.559mil","822.835mil","4277.559mil","822.835mil","4277.559mil","T","270.00","100_254"
"TP238","SMD_TP_100-254","2015.748mil","4974.409mil","2015.748mil","4974.409mil","2015.748mil","4974.409mil","T","180.00","100_254"
"TP239","SMD_TP_100-254","1513.78mil","3399.606mil","1513.78mil","3399.606mil","1513.78mil","3399.606mil","T","90.00","100_254"
"TP24","SMD_TP_100-254","4472.441mil","3732.284mil","4472.441mil","3732.284mil","4472.441mil","3732.284mil","T","0.00","100_254"
"TP240","SMD_TP_100-254","1513.78mil","2612.205mil","1513.78mil","2612.205mil","1513.78mil","2612.205mil","T","90.00","100_254"
"TP241","SMD_TP_100-254","1322.835mil","1986.22mil","1322.835mil","1986.22mil","1322.835mil","1986.22mil","T","0.00","100_254"
"TP242","SMD_TP_100-254","848.425mil","2742.126mil","848.425mil","2742.126mil","848.425mil","2742.126mil","T","270.00","100_254"
"TP243","SMD_TP_100-254","848.425mil","3529.528mil","848.425mil","3529.528mil","848.425mil","3529.528mil","T","270.00","100_254"
"TP244","SMD_TP_100-254","848.425mil","4316.929mil","848.425mil","4316.929mil","848.425mil","4316.929mil","T","270.00","100_254"
"TP245","SMD_TP_100-254","1976.378mil","5000mil","1976.378mil","5000mil","1976.378mil","5000mil","T","0.00","100_254"
"TP246","SMD_TP_100-254","1937.008mil","5025.591mil","1937.008mil","5025.591mil","1937.008mil","5025.591mil","T","0.00","100_254"
"TP25","SMD_TP_100-254","4625.984mil","3925.197mil","4625.984mil","3925.197mil","4625.984mil","3925.197mil","T","180.00","100_254"
"TP26","SMD_TP_100-254","3139.764mil","4265.748mil","3139.764mil","4265.748mil","3139.764mil","4265.748mil","T","90.00","100_254"
"TP262","SMD_TP_100-254","1897.638mil","5051.181mil","1897.638mil","5051.181mil","1897.638mil","5051.181mil","T","0.00","100_254"
"TP27","SMD_TP_100-254","3114.173mil","4226.378mil","3114.173mil","4226.378mil","3114.173mil","4226.378mil","T","90.00","100_254"
"TP278","SMD_TP_100-254","1858.268mil","5076.772mil","1858.268mil","5076.772mil","1858.268mil","5076.772mil","T","0.00","100_254"
"TP295","SMD_TP_100-254","748.032mil","4870.079mil","748.032mil","4870.079mil","748.032mil","4870.079mil","T","0.00","100_254"
"TP296","SMD_TP_100-254","826.772mil","4870.079mil","826.772mil","4870.079mil","826.772mil","4870.079mil","T","0.00","100_254"
"TP297","SMD_TP_100-254","862.205mil","4870.079mil","862.205mil","4870.079mil","862.205mil","4870.079mil","T","0.00","100_254"
"TP3","SMD_TP_100-254","712.598mil","4870.079mil","712.598mil","4870.079mil","712.598mil","4870.079mil","T","0.00","100_254"
"TP300","SMD_TP_100-254","2925.197mil","4944.882mil","2925.197mil","4944.882mil","2925.197mil","4944.882mil","T","90.00","100_254"
"TP304","SMD_TP_100-254","1513.78mil","4187.008mil","1513.78mil","4187.008mil","1513.78mil","4187.008mil","T","90.00","100_254"
"TP39","SMD_TP_100-254","3216.535mil","3596.457mil","3216.535mil","3596.457mil","3216.535mil","3596.457mil","T","270.00","100_254"
"TP40","SMD_TP_100-254","3190.945mil","3557.087mil","3190.945mil","3557.087mil","3190.945mil","3557.087mil","T","270.00","100_254"
"TP41","SMD_TP_100-254","3165.354mil","3517.716mil","3165.354mil","3517.716mil","3165.354mil","3517.716mil","T","90.00","100_254"
"TP42","SMD_TP_100-254","3139.764mil","3478.347mil","3139.764mil","3478.347mil","3139.764mil","3478.347mil","T","90.00","100_254"
"TP43","SMD_TP_100-254","3114.173mil","3438.976mil","3114.173mil","3438.976mil","3114.173mil","3438.976mil","T","90.00","100_254"
"TP44","SMD_TP_100-254","3088.583mil","3399.606mil","3088.583mil","3399.606mil","3088.583mil","3399.606mil","T","90.00","100_254"
"TP5","SMD_TP_100-254","4208.661mil","4417.323mil","4208.661mil","4417.323mil","4208.661mil","4417.323mil","T","180.00","100_254"
"TP56","SMD_TP_100-254","3216.535mil","2809.055mil","3216.535mil","2809.055mil","3216.535mil","2809.055mil","T","270.00","100_254"
"TP57","SMD_TP_100-254","3190.945mil","2769.685mil","3190.945mil","2769.685mil","3190.945mil","2769.685mil","T","270.00","100_254"
"TP58","SMD_TP_100-254","3165.354mil","2730.315mil","3165.354mil","2730.315mil","3165.354mil","2730.315mil","T","90.00","100_254"
"TP59","SMD_TP_100-254","3139.764mil","2690.945mil","3139.764mil","2690.945mil","3139.764mil","2690.945mil","T","90.00","100_254"
"TP6","SMD_TP_100-254","4169.291mil","4417.323mil","4169.291mil","4417.323mil","4169.291mil","4417.323mil","T","180.00","100_254"
"TP60","SMD_TP_100-254","3114.173mil","2651.575mil","3114.173mil","2651.575mil","3114.173mil","2651.575mil","T","90.00","100_254"
"TP61","SMD_TP_100-254","3088.583mil","2612.205mil","3088.583mil","2612.205mil","3088.583mil","2612.205mil","T","90.00","100_254"
"TP7","SMD_TP_100-254","4169.291mil","4460.63mil","4169.291mil","4460.63mil","4169.291mil","4460.63mil","T","180.00","100_254"
"TP73","SMD_TP_100-254","3094.488mil","1856.299mil","3094.488mil","1856.299mil","3094.488mil","1856.299mil","T","180.00","100_254"
"TP74","SMD_TP_100-254","3055.118mil","1881.89mil","3055.118mil","1881.89mil","3055.118mil","1881.89mil","T","180.00","100_254"
"TP75","SMD_TP_100-254","3015.748mil","1907.48mil","3015.748mil","1907.48mil","3015.748mil","1907.48mil","T","0.00","100_254"
"TP76","SMD_TP_100-254","2976.378mil","1933.071mil","2976.378mil","1933.071mil","2976.378mil","1933.071mil","T","0.00","100_254"
"TP77","SMD_TP_100-254","2937.008mil","1958.661mil","2937.008mil","1958.661mil","2937.008mil","1958.661mil","T","0.00","100_254"
"TP78","SMD_TP_100-254","2897.638mil","1984.252mil","2897.638mil","1984.252mil","2897.638mil","1984.252mil","T","0.00","100_254"
"TP84","SMD_TP_100-254","3374.016mil","4940.945mil","3374.016mil","4940.945mil","3374.016mil","4940.945mil","T","90.00","100_254"
"U1","SMD_QFN50P800X800X80-57N","3149.606mil","4645.669mil","3149.606mil","4645.669mil","3277.559mil","4803.15mil","T","270.00","DB_VALUE"
"U10","SMD_QFP50P1200X1200X120-64N","4294.852mil","4064.169mil","4294.852mil","4064.169mil","4442.49mil","4290.547mil","T","270.00","dsPIC33EP256MU806"
"U11","SMD_SON45P300X200X80-9N","850.394mil","523.622mil","850.394mil","523.622mil","907.48mil","497.047mil","T","180.00","LTC4449EDCB#TRPBF"
"U12","SMD_SON45P300X200X80-9N","3779.528mil","6405.512mil","3779.528mil","6405.512mil","3722.441mil","6432.087mil","T","0.00","LTC4449EDCB#TRPBF"
"U13","SMD_QFN50P800X800X80-57N","2362.205mil","2283.465mil","2362.205mil","2283.465mil","2234.252mil","2125.984mil","T","90.00","DB_VALUE"
"U14","SMD_QFN50P800X800X80-57N","2362.205mil","3070.866mil","2362.205mil","3070.866mil","2234.252mil","2913.386mil","T","90.00","DB_VALUE"
"U15","SMD_SON45P300X200X80-9N","1795.276mil","523.622mil","1795.276mil","523.622mil","1852.362mil","497.047mil","T","180.00","LTC4449EDCB#TRPBF"
"U16","SMD_SON45P300X200X80-9N","2834.646mil","6405.512mil","2834.646mil","6405.512mil","2777.559mil","6432.087mil","T","0.00","LTC4449EDCB#TRPBF"
"U17","SMD_QFN50P800X800X80-57N","2362.205mil","3858.268mil","2362.205mil","3858.268mil","2234.252mil","3700.787mil","T","90.00","DB_VALUE"
"U18","SMD_QFN50P800X800X80-57N","2362.205mil","4645.669mil","2362.205mil","4645.669mil","2234.252mil","4488.189mil","T","90.00","DB_VALUE"
"U19","SMD_SON45P300X200X80-9N","2740.157mil","523.622mil","2740.157mil","523.622mil","2797.244mil","497.047mil","T","180.00","LTC4449EDCB#TRPBF"
"U2","SMD_QFN50P800X800X80-57N","3149.606mil","3858.268mil","3149.606mil","3858.268mil","3277.559mil","4015.748mil","T","270.00","DB_VALUE"
"U20","SMD_SON45P300X200X80-9N","1889.764mil","6405.512mil","1889.764mil","6405.512mil","1832.677mil","6432.087mil","T","0.00","LTC4449EDCB#TRPBF"
"U21","SMD_QFN50P800X800X80-57N","1574.803mil","4645.669mil","1574.803mil","4645.669mil","1702.756mil","4803.15mil","T","270.00","DB_VALUE"
"U22","SMD_QFN50P800X800X80-57N","1574.803mil","3858.268mil","1574.803mil","3858.268mil","1702.756mil","4015.748mil","T","270.00","DB_VALUE"
"U23","SMD_SON45P300X200X80-9N","3685.039mil","523.622mil","3685.039mil","523.622mil","3742.126mil","497.047mil","T","180.00","LTC4449EDCB#TRPBF"
"U24","SMD_SON45P300X200X80-9N","944.882mil","6405.512mil","944.882mil","6405.512mil","887.795mil","6432.087mil","T","0.00","LTC4449EDCB#TRPBF"
"U25","SMD_QFN50P800X800X80-57N","1574.803mil","3070.866mil","1574.803mil","3070.866mil","1702.756mil","3228.347mil","T","270.00","DB_VALUE"
"U26","SMD_QFN50P800X800X80-57N","1574.803mil","2283.465mil","1574.803mil","2283.465mil","1702.756mil","2440.945mil","T","270.00","DB_VALUE"
"U27","SMD_PSON40P120X180X40-8N","4232.283mil","4625.984mil","4232.283mil","4625.984mil","4255.905mil","4641.732mil","T","270.00","DB_VALUE"
"U28","SMD_SOIC127P600X175-8N","4468.504mil","2051.189mil","4468.504mil","2051.181mil","4362.205mil","2126.181mil","T","0.00","AP78L05SG-13"
"U29","SMD_SOIC127P620X160-8N","4149.606mil","2870.087mil","4149.606mil","2870.079mil","4039.37mil","2945.079mil","T","0.00","BD00KA5WF-E2"
"U3","SMD_QFN50P800X800X80-57N","3149.606mil","3070.866mil","3149.606mil","3070.866mil","3277.559mil","3228.347mil","T","270.00","DB_VALUE"
"U30","SMD_QFN50P800X800X80-57N","787.402mil","2283.465mil","787.402mil","2283.465mil","659.449mil","2125.984mil","T","90.00","DB_VALUE"
"U31","SMD_QFN50P800X800X80-57N","787.402mil","3070.866mil","787.402mil","3070.866mil","659.449mil","2913.386mil","T","90.00","DB_VALUE"
"U32","SMD_QFN50P800X800X80-57N","787.402mil","3858.268mil","787.402mil","3858.268mil","659.449mil","3700.787mil","T","90.00","DB_VALUE"
"U33","SMD_QFN50P800X800X80-57N","787.402mil","4645.669mil","787.402mil","4645.669mil","659.449mil","4488.189mil","T","90.00","DB_VALUE"
"U34","SMD_PSON40P120X180X40-8N","4255.905mil","5106.299mil","4255.905mil","5106.299mil","4279.528mil","5122.047mil","T","270.00","DB_VALUE"
"U35","SMD_PSON40P120X180X40-8N","4255.905mil","4874.016mil","4255.905mil","4874.016mil","4279.528mil","4889.764mil","T","270.00","DB_VALUE"
